date,stock_id,type,value,origin_name,report,stock_name,industry
2020-09-30,1240,CurrentIncomeTaxAssets_per,0.0,本期所得稅資產,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,163367000.0,透過其他綜合損益按公允價值衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,8.99,透過其他綜合損益按公允價值衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,FinancialAssetsAtAmortizedCost,14500000.0,按攤銷後成本衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,FinancialAssetsAtAmortizedCost_per,0.8,按攤銷後成本衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,BillsReceivableNet,157974000.0,應收票據淨額,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,BillsReceivableNet_per,8.7,應收票據淨額,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,InvestmentAccountedForUsingEquityMethod,391240000.0,採用權益法之投資,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,InvestmentAccountedForUsingEquityMethod_per,21.54,採用權益法之投資,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,RightOfUseAsset,22879000.0,使用權資產,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,RightOfUseAsset_per,1.26,使用權資產,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,CurrentTaxLiabilities,12185000.0,本期所得稅負債,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,CurrentTaxLiabilities_per,0.67,本期所得稅負債,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,Liabilities,628156000.0,負債總額,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,Liabilities_per,34.58,負債總額,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,UnappropriatedRetainedEarningsAaccumulatedDeficit,343278000.0,未分配盈餘,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,UnappropriatedRetainedEarningsAaccumulatedDeficit_per,18.9,未分配盈餘,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,Equity,1188352000.0,權益總額,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,Equity_per,65.42,權益總額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CashAndCashEquivalents,104753000.0,現金及約當現金,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CashAndCashEquivalents_per,5.53,現金及約當現金,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,26370000.0,透過損益按公允價值衡量之金融資產－流動,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,1.39,透過損益按公允價值衡量之金融資產－流動,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsReceivableNet,223310000.0,應收帳款淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsReceivableNet_per,11.79,應收帳款淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsReceivableDuefromRelatedPartiesNet,786000.0,應收帳款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsReceivableDuefromRelatedPartiesNet_per,0.04,應收帳款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherReceivablesDueFromRelatedParties,0.0,其他應收款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherReceivablesDueFromRelatedParties_per,0.0,其他應收款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,Inventories,186910000.0,存貨,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,Inventories_per,9.87,存貨,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherCurrentAssets,3653000.0,其他流動資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherCurrentAssets_per,0.19,其他流動資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentAssets,983703000.0,流動資產合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentAssets_per,51.92,流動資產合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,PropertyPlantAndEquipment,357487000.0,不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,PropertyPlantAndEquipment_per,18.87,不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,IntangibleAssets,343000.0,無形資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,IntangibleAssets_per,0.02,無形資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,DeferredTaxAssets,15997000.0,遞延所得稅資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,DeferredTaxAssets_per,0.84,遞延所得稅資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherNoncurrentAssets,72677000.0,其他非流動資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherNoncurrentAssets_per,3.84,其他非流動資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,NoncurrentAssets,910955000.0,非流動資產合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,NoncurrentAssets_per,48.08,非流動資產合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,TotalAssets,1894658000.0,資產總額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,TotalAssets_per,100.0,資產總額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,ShorttermBorrowings,164479000.0,短期借款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,ShorttermBorrowings_per,8.68,短期借款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsPayable,148844000.0,應付帳款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsPayable_per,7.86,應付帳款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsPayableToRelatedParties,12064000.0,應付帳款－關係人,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsPayableToRelatedParties_per,0.64,應付帳款－關係人,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherPayables,84844000.0,其他應付款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherPayables_per,4.48,其他應付款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherCurrentLiabilities,7642000.0,其他流動負債,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherCurrentLiabilities_per,0.4,其他流動負債,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentLiabilities,582434000.0,流動負債合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentLiabilities_per,30.74,流動負債合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,LongtermBorrowings,13333000.0,長期借款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,LongtermBorrowings_per,0.7,長期借款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherNoncurrentLiabilities,203000.0,其他非流動負債,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherNoncurrentLiabilities_per,0.01,其他非流動負債,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,NoncurrentLiabilities,50990000.0,非流動負債合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,NoncurrentLiabilities_per,2.69,非流動負債合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OrdinaryShare,350097000.0,普通股股本,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OrdinaryShare_per,18.48,普通股股本,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CapitalStock,350097000.0,股本合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CapitalStock_per,18.48,股本合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CapitalSurplus,145207000.0,資本公積合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CapitalSurplus_per,7.66,資本公積合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,LegalReserve,87190000.0,法定盈餘公積,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,LegalReserve_per,4.6,法定盈餘公積,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,RetainedEarnings,489429000.0,保留盈餘合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,RetainedEarnings_per,25.83,保留盈餘合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherEquityInterest,142709000.0,其他權益合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherEquityInterest_per,7.53,其他權益合計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,EquityAttributableToOwnersOfParent,1127442000.0,歸屬於母公司業主之權益合計,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,EquityAttributableToOwnersOfParent_per,59.51,歸屬於母公司業主之權益合計,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,NoncontrollingInterests,133792000.0,非控制權益,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,NoncontrollingInterests_per,7.06,非控制權益,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,TotalLiabilitiesEquity,1894658000.0,負債及權益總計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,TotalLiabilitiesEquity_per,100.0,負債及權益總計,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherReceivable,1048000.0,其他應收款淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,OtherReceivable_per,0.06,其他應收款淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentIncomeTaxAssets,7000.0,本期所得稅資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentIncomeTaxAssets_per,0.0,本期所得稅資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,193612000.0,透過其他綜合損益按公允價值衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,10.22,透過其他綜合損益按公允價值衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,FinancialAssetsAtAmortizedCost,19400000.0,按攤銷後成本衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,FinancialAssetsAtAmortizedCost_per,1.02,按攤銷後成本衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,BillsReceivableNet,152085000.0,應收票據淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,BillsReceivableNet_per,8.03,應收票據淨額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,InvestmentAccountedForUsingEquityMethod,404916000.0,採用權益法之投資,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,InvestmentAccountedForUsingEquityMethod_per,21.37,採用權益法之投資,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,RightOfUseAsset,23754000.0,使用權資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,RightOfUseAsset_per,1.25,使用權資產,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentTaxLiabilities,19908000.0,本期所得稅負債,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CurrentTaxLiabilities_per,1.05,本期所得稅負債,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,UnappropriatedRetainedEarningsAaccumulatedDeficit,393383000.0,未分配盈餘,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,UnappropriatedRetainedEarningsAaccumulatedDeficit_per,20.76,未分配盈餘,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,Equity,1261234000.0,權益總額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,Equity_per,66.57,權益總額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,Liabilities,633424000.0,負債總額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,Liabilities_per,33.43,負債總額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CashAndCashEquivalents,96210000.0,現金及約當現金,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CashAndCashEquivalents_per,4.59,現金及約當現金,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,23002000.0,透過損益按公允價值衡量之金融資產－流動,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,1.1,透過損益按公允價值衡量之金融資產－流動,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AccountsReceivableNet,241119000.0,應收帳款淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AccountsReceivableNet_per,11.49,應收帳款淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AccountsReceivableDuefromRelatedPartiesNet,733000.0,應收帳款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AccountsReceivableDuefromRelatedPartiesNet_per,0.03,應收帳款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherReceivablesDueFromRelatedParties,0.0,其他應收款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherReceivablesDueFromRelatedParties_per,0.0,其他應收款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,Inventories,255646000.0,存貨,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,Inventories_per,12.18,存貨,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherCurrentAssets,5278000.0,其他流動資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherCurrentAssets_per,0.25,其他流動資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentAssets,1164770000.0,流動資產合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentAssets_per,55.51,流動資產合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,PropertyPlantAndEquipment,404431000.0,不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,PropertyPlantAndEquipment_per,19.28,不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,IntangibleAssets,468000.0,無形資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,IntangibleAssets_per,0.02,無形資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,DeferredTaxAssets,15655000.0,遞延所得稅資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,DeferredTaxAssets_per,0.75,遞延所得稅資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherNoncurrentAssets,36380000.0,其他非流動資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherNoncurrentAssets_per,1.73,其他非流動資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,NoncurrentAssets,933356000.0,非流動資產合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,NoncurrentAssets_per,44.49,非流動資產合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,TotalAssets,2098126000.0,資產總額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,TotalAssets_per,100.0,資產總額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,ShorttermBorrowings,291782000.0,短期借款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,ShorttermBorrowings_per,13.91,短期借款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AccountsPayable,181770000.0,應付帳款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AccountsPayable_per,8.66,應付帳款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AccountsPayableToRelatedParties,11770000.0,應付帳款－關係人,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AccountsPayableToRelatedParties_per,0.56,應付帳款－關係人,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherPayables,63857000.0,其他應付款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherPayables_per,3.04,其他應付款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherCurrentLiabilities,975000.0,其他流動負債,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherCurrentLiabilities_per,0.05,其他流動負債,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentLiabilities,684428000.0,流動負債合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentLiabilities_per,32.62,流動負債合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,LongtermBorrowings,0.0,長期借款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,LongtermBorrowings_per,0.0,長期借款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherNoncurrentLiabilities,203000.0,其他非流動負債,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherNoncurrentLiabilities_per,0.01,其他非流動負債,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,NoncurrentLiabilities,38628000.0,非流動負債合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,NoncurrentLiabilities_per,1.84,非流動負債合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OrdinaryShare,350097000.0,普通股股本,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OrdinaryShare_per,16.69,普通股股本,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CapitalStock,350097000.0,股本合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CapitalStock_per,16.69,股本合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CapitalSurplus,145207000.0,資本公積合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CapitalSurplus_per,6.92,資本公積合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,LegalReserve,87190000.0,法定盈餘公積,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,LegalReserve_per,4.16,法定盈餘公積,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,RetainedEarnings,522913000.0,保留盈餘合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,RetainedEarnings_per,24.92,保留盈餘合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherEquityInterest,228271000.0,其他權益合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherEquityInterest_per,10.88,其他權益合計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,EquityAttributableToOwnersOfParent,1246488000.0,歸屬於母公司業主之權益合計,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,EquityAttributableToOwnersOfParent_per,59.41,歸屬於母公司業主之權益合計,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,NoncontrollingInterests,128582000.0,非控制權益,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,NoncontrollingInterests_per,6.13,非控制權益,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,TotalLiabilitiesEquity,2098126000.0,負債及權益總計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,TotalLiabilitiesEquity_per,100.0,負債及權益總計,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherReceivable,266000.0,其他應收款淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherReceivable_per,0.01,其他應收款淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentIncomeTaxAssets,7000.0,本期所得稅資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentIncomeTaxAssets_per,0.0,本期所得稅資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,279174000.0,透過其他綜合損益按公允價值衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,13.31,透過其他綜合損益按公允價值衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,FinancialAssetsAtAmortizedCost,19400000.0,按攤銷後成本衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,FinancialAssetsAtAmortizedCost_per,0.92,按攤銷後成本衡量之金融資產－流動,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,BillsReceivableNet,156797000.0,應收票據淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,BillsReceivableNet_per,7.47,應收票據淨額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,InvestmentAccountedForUsingEquityMethod,414725000.0,採用權益法之投資,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,InvestmentAccountedForUsingEquityMethod_per,19.77,採用權益法之投資,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,RightOfUseAsset,26190000.0,使用權資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,RightOfUseAsset_per,1.25,使用權資產,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentTaxLiabilities,27977000.0,本期所得稅負債,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CurrentTaxLiabilities_per,1.33,本期所得稅負債,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,Liabilities,723056000.0,負債總額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,Liabilities_per,34.46,負債總額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,UnappropriatedRetainedEarningsAaccumulatedDeficit,426867000.0,未分配盈餘,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,UnappropriatedRetainedEarningsAaccumulatedDeficit_per,20.35,未分配盈餘,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,Equity,1375070000.0,權益總額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,Equity_per,65.54,權益總額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CashAndCashEquivalents,34119000.0,現金及約當現金,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CashAndCashEquivalents_per,1.64,現金及約當現金,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,34681000.0,透過損益按公允價值衡量之金融資產－流動,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,1.66,透過損益按公允價值衡量之金融資產－流動,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AccountsReceivableNet,269981000.0,應收帳款淨額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AccountsReceivableNet_per,12.95,應收帳款淨額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AccountsReceivableDuefromRelatedPartiesNet,2097000.0,應收帳款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AccountsReceivableDuefromRelatedPartiesNet_per,0.1,應收帳款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherReceivablesDueFromRelatedParties,0.0,其他應收款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherReceivablesDueFromRelatedParties_per,0.0,其他應收款－關係人淨額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,Inventories,297764000.0,存貨,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,Inventories_per,14.29,存貨,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherCurrentAssets,5043000.0,其他流動資產,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherCurrentAssets_per,0.24,其他流動資產,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CurrentAssets,1176721000.0,流動資產合計,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CurrentAssets_per,56.46,流動資產合計,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,PropertyPlantAndEquipment,411829000.0,不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,PropertyPlantAndEquipment_per,19.76,不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,IntangibleAssets,414000.0,無形資產,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,IntangibleAssets_per,0.02,無形資產,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,DeferredTaxAssets,17050000.0,遞延所得稅資產,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,DeferredTaxAssets_per,0.82,遞延所得稅資產,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherNoncurrentAssets,28708000.0,其他非流動資產,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherNoncurrentAssets_per,1.38,其他非流動資產,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,NoncurrentAssets,907370000.0,非流動資產合計,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,NoncurrentAssets_per,43.54,非流動資產合計,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,TotalAssets,2084091000.0,資產總額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,TotalAssets_per,100.0,資產總額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,ShorttermBorrowings,309743000.0,短期借款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,ShorttermBorrowings_per,14.86,短期借款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AccountsPayable,209311000.0,應付帳款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AccountsPayable_per,10.04,應付帳款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AccountsPayableToRelatedParties,11355000.0,應付帳款－關係人,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AccountsPayableToRelatedParties_per,0.54,應付帳款－關係人,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherPayables,67493000.0,其他應付款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherPayables_per,3.24,其他應付款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherCurrentLiabilities,1149000.0,其他流動負債,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherCurrentLiabilities_per,0.06,其他流動負債,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CurrentLiabilities,684714000.0,流動負債合計,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CurrentLiabilities_per,32.85,流動負債合計,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,LongtermBorrowings,0.0,長期借款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,LongtermBorrowings_per,0.0,長期借款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherNoncurrentLiabilities,203000.0,其他非流動負債,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OtherNoncurrentLiabilities_per,0.01,其他非流動負債,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,NoncurrentLiabilities,40099000.0,非流動負債合計,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,NoncurrentLiabilities_per,1.92,非流動負債合計,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,OrdinaryShare,350097000.0,普通股股本,BalanceSheet,茂生農經,農業科技業
