date,stock_id,type,value,origin_name,stock_name,industry
2020-09-30,1109,TotalNonoperatingIncomeAndExpense,23199000.0,營業外收入及支出,信大,水泥工業
2020-09-30,1109,OtherComprehensiveIncome,81645000.0,其他綜合損益（淨額）,信大,水泥工業
2020-09-30,1109,EquityAttributableToOwnersOfParent,271800000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2020-09-30,1109,NoncontrollingInterests,107010000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2020-12-31,1109,OperatingExpenses,143834000.0,營業費用,信大,水泥工業
2020-12-31,1109,TAX,200073000.0,所得稅費用（利益）,信大,水泥工業
2020-12-31,1109,EPS,1.22,基本每股盈餘（元）,信大,水泥工業
2020-12-31,1109,PreTaxIncome,792691000.0,稅前淨利（淨損）,信大,水泥工業
2020-12-31,1109,IncomeFromContinuingOperations,592618000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2020-12-31,1109,IncomeAfterTaxes,592618000.0,本期淨利（淨損）,信大,水泥工業
2020-12-31,1109,TotalConsolidatedProfitForThePeriod,714598000.0,本期綜合損益總額,信大,水泥工業
2020-12-31,1109,Revenue,2379865000.0,營業收入,信大,水泥工業
2020-12-31,1109,CostOfGoodsSold,1442480000.0,營業成本,信大,水泥工業
2020-12-31,1109,GrossProfit,937385000.0,營業毛利（毛損）淨額,信大,水泥工業
2020-12-31,1109,OperatingIncome,793551000.0,營業利益（損失）,信大,水泥工業
2020-12-31,1109,TotalNonoperatingIncomeAndExpense,-860000.0,營業外收入及支出,信大,水泥工業
2020-12-31,1109,OtherComprehensiveIncome,121980000.0,其他綜合損益（淨額）,信大,水泥工業
2020-12-31,1109,EquityAttributableToOwnersOfParent,415361000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2020-12-31,1109,NoncontrollingInterests,177257000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2021-03-31,1109,OperatingExpenses,112800000.0,營業費用,信大,水泥工業
2021-03-31,1109,TAX,117154000.0,所得稅費用（利益）,信大,水泥工業
2021-03-31,1109,EPS,0.83,基本每股盈餘（元）,信大,水泥工業
2021-03-31,1109,PreTaxIncome,517525000.0,稅前淨利（淨損）,信大,水泥工業
